tick,observer_actor_id,ship_id,presence,px_mm,py_mm,pz_mm,vx_mm_s,vy_mm_s,vz_mm_s
396018,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396020,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396020,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
396020,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
396020,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396022,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396022,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
396022,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
396022,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396024,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396024,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
396024,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
396024,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396026,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396026,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
396026,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
396026,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396028,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396028,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
396028,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
396028,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396030,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396030,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
396030,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
396030,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396032,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396032,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
396032,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
396032,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396034,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396034,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
396034,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
396034,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396036,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396036,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
396036,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
396036,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396038,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396038,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
396038,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
396038,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-7094-74c1-ae15-9c0af8055aa6,ACTIVE,-2500000,250000,0,0,0,0
396040,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-61ee-713c-98d7-c9f541640b94,ACTIVE,0,-250000,2500000,0,0,0
396040,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-66d0-71e8-b7f2-35eb5694743b,ACTIVE,2500000,250000,0,0,0,0
396040,01a0b1c2-b010-7000-8000-000000000000,01a0c46d-6bb2-7206-a648-bac78656613e,ACTIVE,-2165064,-250000,-1250000,0,0,0
